prompt,repopath,filepath,hitPath,file,startLine,endLine,summary
where does it load all of datasets for classifiers?,fse2025/trustworthiness-oracle,fse2025/2410.22663v4.pdf,fse2025/trustworthiness-oracle/src/load_data.py,fse2025/trustworthiness-oracle/src/load_data.py,240,359,"This section begins the LOADING DATASETS block and defines the dataset-specific loader functions (e.g., load_20ng, load_sw, load_ag_news, load_dbpedia_14, load_emotion, load_imdb). These functions fetch datasets (via sklearn or Hugging Face), prepare X/y, and pass them to split/processing helpers, providing the training/testing data used by the classifiers."
how does it produce the output from inputs to use later on for proving trustworthiness,fse2025/trustworthiness-oracle,fse2025/2410.22663v4.pdf,fse2025/trustworthiness-oracle/src/explain_data_collector.py,fse2025/trustworthiness-oracle/src/explain_data_collector.py,1,55,"This module shows how outputs are produced from inputs for later trustworthiness analysis. It selects inputs (all or random from train/test) via get_inputs/get_random_inputs, then transforms them into explanatory outputs by iteratively calling explain_prediction in get_explain_from_inputs. get_explain_from_data_and_model orchestrates this and returns a structured object containing the generated internal_data. These explanations are later consumed by TOKI to build word pools, cluster keywords, and assess trustworthiness."
how does it evaluate whether words are similar from semantic point of view?,fse2025/trustworthiness-oracle,fse2025/2410.22663v4.pdf,fse2025/trustworthiness-oracle/src/we_model_loader.py,fse2025/trustworthiness-oracle/src/we_model_loader.py,240,359,"This region shows how semantic similarity is computed from embeddings. It tokenizes text with transformer models, merges subword pieces into whole-word vectors by averaging, and obtains vectors for words. The n_similarity method then computes cosine similarity between the mean vectors of two word lists, and get_similarity_unchecked computes cosine similarity for single words. This is the core mechanism used to evaluate whether words are semantically similar."
"where does it load all explanations, input, outputs from the model for test training purpose?",fse2025/trustworthiness-oracle,fse2025/2410.22663v4.pdf,fse2025/trustworthiness-oracle/src/explain_data_collector.py,fse2025/trustworthiness-oracle/src/explain_data_collector.py,0,55,"This file orchestrates collecting explanations for either test or train data. get_inputs() selects inputs from X_test/y_test or X_train/y_train (all or random), and get_explain_from_inputs() iterates over them, calling explain_prediction to produce per-input explanations and model outputs. get_explain_from_data_and_model() ties it together, returning a dict with model, predictor, options, and the gathered internal_data. This is where explanations, inputs, and outputs are assembled for test/training purposes."
how does it preprocess and read the codes from the path?,fse2025/testsmellrefactoring-master,fse2025/2409.16739v2.pdf,fse2025/testsmellrefactoring-master/refactoring/loading/process.py,fse2025/testsmellrefactoring-master/refactoring/loading/process.py,0,31,"This module both preprocesses paths and reads code content. remove_prefix_from_path trims the 'src/main/java' prefix and '.java' suffix from a path, while read_code_from_filepath opens the given file, reads its content, and then preprocesses it by removing all import statements via remove_import_statements. It also handles FileNotFoundError and IOError during reading."
it says it builds a prompt in purpose of refactoring for llm model?,fse2025/testsmellrefactoring-master,fse2025/2409.16739v2.pdf,fse2025/testsmellrefactoring-master/refactoring/buildindex/code_repo_v5.py,fse2025/testsmellrefactoring-master/refactoring/buildindex/code_repo_v5.py,0,119,"This region defines build_prompt_total and related prompt builders. build_prompt_total constructs the comprehensive refactoring prompt (test code, context, smells, descriptions, DSL rules, checkpoints) intended for an LLM to perform test refactoring. It is the core function that creates the prompt used by downstream calls (e.g., llm.invoke in refactoring_test_qa) to drive LLM-based refactoring."
find me the started code for test refactoring,fse2025/testsmellrefactoring-master,fse2025/2409.16739v2.pdf,fse2025/testsmellrefactoring-master/src/main/java/service/TestContextCollection.java,fse2025/testsmellrefactoring-master/src/main/java/service/TestContextCollection.java,120,213,"This is the only actual Java code among the candidates and contains the logic that assembles and parses refactored test cases, including matching test code lines and summarizing refactored tests. It is the starting point for collecting and handling refactoring candidates, whereas the other files are logs, outlines, or prompts."
where does it define all the smell type for test refactoring?,fse2025/testsmellrefactoring-master,fse2025/2409.16739v2.pdf,fse2025/testsmellrefactoring-master/src/main/java/entity/TestSmellType.java,fse2025/testsmellrefactoring-master/src/main/java/entity/TestSmellType.java,0,30,"All test smell types are defined in the TestSmellType enum. This file enumerates every supported smell (e.g., Assertion_Roulette, Eager_Test, Lazy_Test), serving as the central definition referenced across detection and refactoring logic."
where does it process all the smells detected?,fse2025/testsmellrefactoring-master,fse2025/2409.16739v2.pdf,fse2025/testsmellrefactoring-master/src/main/java/service/preprocess/TestSmellDetectionService.java,fse2025/testsmellrefactoring-master/src/main/java/service/preprocess/TestSmellDetectionService.java,0,107,"Detected smells are processed in buildTestSmellDetectionOutputList. It reads the CSV produced by the detector, iterates each row, and for columns 7–27 checks non-zero values to map them to TestSmellType entries. These are collected into testSmellTypeList and set on each TestSmellDetectionOutput, effectively processing all detected smells per test."
where does it rescale the logits?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/platt_scale.py,fse2025/CalibrationLLMsCodeSummaries-main/platt_scale.py,23,38,"In platt_rescale, the logits (log-odds) are first computed from probabilities, then rescaled via a learned logistic regression: log_odds_scaled = coef * predicted_probs_test_log_odds + intercept, followed by a sigmoid to obtain calibrated probabilities. These lines implement the actual rescaling of logits."
where does it generate llm rating ?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/self_reflection_prompting.py,fse2025/CalibrationLLMsCodeSummaries-main/self_reflection_prompting.py,240,359,"LLM ratings are produced by parsing the model’s response in process_standard_response (extracts 'Score: (\d+)') or process_reflective_logit_response (parses True/False), both returning a 'rating'. prompt_lm orchestrates the call and returns this rating as llm_rating. For temperature sampling, openai_chat_completion_with_temperature and prompt_code_llama_with_temperature also parse responses to derive ratings (including majority vote). These lines contain the core logic that generates and returns the LLM rating used later as 'LLM Rating'."
find me the code where it uses similairity score and model logits to plot similarity?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/reliability_plot.py,fse2025/CalibrationLLMsCodeSummaries-main/reliability_plot.py,240,299,"This block creates the scatter plot of model confidence (probabilities) versus similarity scores, computes Pearson/Spearman correlations, adds a trend line, formats axes (Model Probability vs. Similarity Score), and saves the figure. It is the code that directly plots similarity against the model’s output confidence (derived from logits in the broader pipeline)."
where does it declare all the llm models to infer?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/self_reflection_prompting.py,fse2025/CalibrationLLMsCodeSummaries-main/self_reflection_prompting.py,360,440,"In the __main__ block, the code explicitly declares the list of LLM models to run inference with: the models list (OpenAI gpt-3.5-turbo, deepseek-coder-33b-instruct, CodeLlama-70b-hf), along with parallel model_names and model_files. This is the central place where all target LLMs for inference are defined."
find me the code where it calculates metrics?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/calibration_metrics.py,fse2025/CalibrationLLMsCodeSummaries-main/calibration_metrics.py,120,239,"This block is where calibration metrics are computed. It invokes calculate_calibration_metrics for both scaled (via Platt rescaling across folds) and raw settings, producing ECE, p_correct, Brier Score, Unskilled Brier Score, Skill score, and bin statistics. The results are stored in scaled_evaluations and raw_evaluations, making this the core location where metrics are calculated."
where does it calculate calibration metrics?,fse2025/CalibrationLLMsCodeSummaries-main,fse2025/2404.19318v3.pdf,fse2025/CalibrationLLMsCodeSummaries-main/calibration_metrics.py,fse2025/CalibrationLLMsCodeSummaries-main/calibration_metrics.py,0,119,"Calibration metrics are computed in calibration_metrics.py within the function calculate_calibration_metrics. This function bins predicted probabilities, computes ECE, Brier Score, Unskilled Brier Score, Skill score, bin confidences, accuracies, and sizes. Other routines (e.g., get_calibration_metrics_raw and get_scaled_metrics_repo_split_kfold) call this function to produce raw and scaled evaluations."
it says it uses token position in prompt? can you find the relevant code ?,fse2025/contextcraft-main,fse2025/3715753.pdf,fse2025/contextcraft-main/Source_Code/ContextCraft_py/ProbabilisticTokenPositioning.py,fse2025/contextcraft-main/Source_Code/ContextCraft_py/ProbabilisticTokenPositioning.py,0,73,"This file implements ProbabilisticTokenPositioning, which computes token position probabilities (prefix/infix/suffix) used in the prompt. The method calculate_position_probabilities iterates over functional descriptions and method names, checks where tokens appear in the method name, and counts prefix/infix/suffix occurrences. These probabilities are then exposed (and can be formatted via create_probability_df) for inclusion in the context-rich prompt, matching the README’s description of using token position information."
where is the main file for method name prediction using the prompts as mentioned in the paper?,fse2025/contextcraft-main,fse2025/3715753.pdf,fse2025/contextcraft-main/Source_Code/ChatGPT/main.py,fse2025/contextcraft-main/Source_Code/ChatGPT/main.py,0,14,"This is the main entry point for method name prediction using the context-rich prompts. It initializes MethodNamePrediction (ChatGPT-based), reads prompts from input_prompts.csv, and writes results to output_results.csv via process_prompts_from_csv."
find me the configuration for the gemini api usage?,fse2025/contextcraft-main,fse2025/3715753.pdf,fse2025/contextcraft-main/Source_Code/Gemini/model_config.py,fse2025/contextcraft-main/Source_Code/Gemini/model_config.py,0,27,"This file configures the Gemini API. It imports google.generativeai, sets the API key via genai.configure in __init__, and creates a GenerativeModel (gemini-1.0-pro) with generation parameters (temperature, top_p, max_output_tokens, response_mime_type) in create_model, then starts a chat session."
in the paper it mentions it finds the highest similarity between the description and function name?,fse2025/contextcraft-main,fse2025/3715753.pdf,fse2025/contextcraft-main/Source_Code/ContextCraft_py/PivotWordIdentification.py,fse2025/contextcraft-main/Source_Code/ContextCraft_py/PivotWordIdentification.py,15,35,"This method, find_best_description_tokens, explicitly computes the highest similarity between the function (method) name tokens and the description tokens. It embeds both with BERT, iterates over method name tokens, compares against all description tokens using cosine similarity, and selects the best (highest similarity) match for each name token."
how does it calculate probability for suffixes prefixes of the token?,fse2025/contextcraft-main,fse2025/3715753.pdf,fse2025/contextcraft-main/Source_Code/ContextCraft_py/ProbabilisticTokenPositioning.py,fse2025/contextcraft-main/Source_Code/ContextCraft_py/ProbabilisticTokenPositioning.py,27,60,"The calculate_position_probabilities method counts how often each functional-description token appears at the start (prefix), middle (infix), or end (suffix) of the method name by checking its index. It then converts these counts into probabilities by dividing each position’s count by the token’s total occurrences. This block both tallies prefix/infix/suffix and computes probabilities."
where does it evaluate repository and calculate time taken?,ase2025/FastCoder-main,ase2025/2502.17139v2.pdf,ase2025/FastCoder-main/evaluation/repoeval_test.py,ase2025/FastCoder-main/evaluation/repoeval_test.py,0,239,"Repository-level evaluation and timing are implemented in run_eval. It iterates per repo (creating a repo-specific datastore and looping through repo samples) and measures time for generation. The timing starts with torch.cuda.synchronize(); start_time = time.time() before the decoding loop, and after completion it computes total_time, avg_time_per_token, and aggregates metrics. These lines span the late part of the first chunk (start_time) and the early part of the second chunk (total_time and averages)."
how they train the model?,ase2025/FastCoder-main,ase2025/2502.17139v2.pdf,ase2025/FastCoder-main/fastcoder/model/tmp.py,ase2025/FastCoder-main/fastcoder/model/tmp.py,840,959,"This section implements the model’s forward pass for causal language modeling, including how training loss is computed. It shifts logits/labels and applies CrossEntropyLoss for next-token prediction, which is the core training objective. It also returns CausalLMOutputWithPast for backprop. This is the most direct code showing how the model would be trained (loss definition) in this repo."
what is the code where they implement the caching of previous states ?,ase2025/FastCoder-main,ase2025/2502.17139v2.pdf,ase2025/FastCoder-main/fastcoder/model/kv_cache.py,ase2025/FastCoder-main/fastcoder/model/kv_cache.py,1,115,"This file defines the KVCache class and initialize_past_key_values, which implement caching of previous model states (keys/values) for autoregressive decoding. KVCache maintains a growing cache tensor with current_length, and provides copy and cat to append or duplicate cached segments efficiently. initialize_past_key_values allocates the per-layer key/value storage and current-length trackers, setting up the past_key_values structures used to reuse prior states during generation."
how do they evaluate the best candidate depending on the prevoious states?,ase2025/FastCoder-main,ase2025/2502.17139v2.pdf,ase2025/FastCoder-main/fastcoder/model/utils.py,ase2025/FastCoder-main/fastcoder/model/utils.py,0,119,"The function evaluate_posterior_using_cache selects the best candidate using the model’s logits produced from prior states. For temperature=0 it performs greedy matching of candidates against argmax logits to compute an acceptance prefix length via a cumulative product mask, then picks the candidate with the longest accepted prefix. With top-p>0 it builds a nucleus posterior mask (via get_nucleus_posterior_mask) to similarly compute acceptance and select the best candidate. It returns best_candidate, accept_length, and the original sequence, directly answering how the best candidate is evaluated based on previous states."
how do they generate the candidates for the outputs?,ase2025/FastCoder-main,ase2025/2502.17139v2.pdf,ase2025/FastCoder-main/fastcoder/model/utils.py,ase2025/FastCoder-main/fastcoder/model/utils.py,0,119,"Candidates are generated by retrieving continuations from a cache/datastore based on the current token suffix. retrieve_from_cache scans cached sequences for matches to the current context and collects the following tokens as potential continuations. These matched sequences are then transformed into padded candidate paths and related tensors (attention masks, indices, positions) via process_results. Similarly, retrieve_from_datastore and datastores_parallel_search fetch candidate sequences from external datastores. These produced padded_paths are the candidate sequences later decoded and evaluated."
find me the supervised fine tuning based on the differneces between correct and incorrect code,ase2025/FGIT-main,ase2025/2503.16913v3.pdf,ase2025/FGIT-main/Train/loss_radio.py,ase2025/FGIT-main/Train/loss_radio.py,0,151,"DiffSFTTrainer.compute_loss implements supervised fine-tuning guided by differences between correct and incorrect code. It runs the model on both correct and wrong inputs, constructs diff masks (good/bad line and token masks), focuses probability comparison on diff positions, derives a similarity-based token weighting, and computes a weighted cross-entropy loss. This is the core SFT logic leveraging differences between correct and incorrect code."
how does it build features based on correct and incorrect code,ase2025/FGIT-main,ase2025/2503.16913v3.pdf,ase2025/FGIT-main/Train/data.py,ase2025/FGIT-main/Train/data.py,240,479,"This section builds the training features from correct (good) and incorrect (bad) code. It tokenizes good/bad/refine texts, computes the answer start offsets, creates labels masking non-answer tokens, and derives line- and token-level difference masks between good and bad code via mappings. It then adjusts these masks to align with the full input sequence and assembles the final feature dictionary, including correct_input_ids, wrong_input_ids, attention masks, labels, and diff masks (good_line_diff_mask, bad_line_diff_mask, good_token_diff_mask, bad_token_diff_mask), along with refine fields. This is the core logic that constructs features based on correct vs. incorrect code."
does it tokenize the code before feeding or feed the whole code block at the same time?,ase2025/FGIT-main,ase2025/2503.16913v3.pdf,ase2025/FGIT-main/Train/data.py,ase2025/FGIT-main/Train/data.py,120,239,"Yes, it tokenizes before feeding. The function tokenize_code encodes the entire code/text string using tokenizer.encode with truncation, then explicitly adds BOS/EOS tokens, pads to a fixed max_length, and builds an attention mask. This produces token IDs and masks that are later fed to the model, rather than passing raw code blocks."
find me the file associated with the training,ase2025/FGIT-main,ase2025/2503.16913v3.pdf,ase2025/FGIT-main/Train/train_new.py,ase2025/FGIT-main/Train/train_new.py,120,151,"This region constructs the DiffSFTTrainer with training arguments, datasets, and collator, then invokes trainer.train() and saves the model/tokenizer. It is the core execution point for training in the project."
how does it calculate the differences between codes? can you find me those?,ase2025/FGIT-main,ase2025/2503.16913v3.pdf,ase2025/FGIT-main/Generate/utils.py,ase2025/FGIT-main/Generate/utils.py,0,85,"This file implements the core diff calculation functions. get_line_diff computes line-level differences by splitting both versions into stripped lines and using difflib.Differ().compare, then records added/removed lines with their respective line numbers and content. get_token_diff computes token/character-level differences by left-stripping lines, concatenating to strings, and using difflib.SequenceMatcher.get_opcodes to produce replace/delete/insert operations with character index ranges and before/after content. Other parts of the project (e.g., data loaders) call these functions, but the actual diff logic resides here."
where is the pruner that the paper mentions to reduce the direction diversion,ase2025/CoSIL-master,ase2025/2503.22424v3.pdf,ase2025/CoSIL-master/agentless/repair/rerank.py,ase2025/CoSIL-master/agentless/repair/rerank.py,240,321,"The pruner is implemented as majority voting over normalized patches to curb direction diversion. In this region, patches are normalized/deduplicated, votes are tallied (vote = Counter()), and the majority patch (maj_selected_id) is selected, effectively pruning divergent candidates. The main() also calls majority_voting after normalization."
how does it merge the predicted location and where ?,ase2025/CoSIL-master,ase2025/2503.22424v3.pdf,ase2025/CoSIL-master/afl/fl/AFL_localize_file.py,ase2025/CoSIL-master/afl/fl/AFL_localize_file.py,120,239,"This region defines merge(args), showing exactly how predicted locations are merged and where they are written. The inner merge_locs combines per-file predicted locations by concatenating strings/newlines into a single entry (using setdefault(fn, [""""])[0] += ...). Then, for each sample index, it builds merged_locs, replaces found_edit_locs with the merged result, and writes outputs to files named loc_merged_{st_id}-{en_id}_outputs.jsonl in args.output_folder."
how does it first start processing the bug?,ase2025/CoSIL-master,ase2025/2503.22424v3.pdf,ase2025/CoSIL-master/agentless/fl/retrieve.py,ase2025/CoSIL-master/agentless/fl/retrieve.py,1,119,"Processing starts in retrieve(args), which loads the dataset and iterates over each bug, calling retrieve_locs for each entry. Inside retrieve_locs it logs ""Processing bug {instance_id}"", fetches the bug’s problem statement, builds the repo structure, filters files, and initializes EmbeddingIndex to begin retrieval. This is the first point where a bug is actively processed."
"in the agentless scenario, how does it retrieve the file location?",ase2025/CoSIL-master,ase2025/2503.22424v3.pdf,ase2025/CoSIL-master/agentless/fl/retrieve.py,ase2025/CoSIL-master/agentless/fl/retrieve.py,34,83,"This region shows the agentless retrieval flow: it builds the repo structure, filters files, prepares optional constraints, constructs an EmbeddingIndex with the problem statement and structure, then calls retriever.retrieve(...) to obtain file_names (the file locations) and writes them as found_files. This directly answers how file locations are retrieved in the agentless scenario."
where does it run the regression tests?,ase2025/CoSIL-master,ase2025/2503.22424v3.pdf,ase2025/CoSIL-master/agentless/test/run_regression_tests.py,ase2025/CoSIL-master/agentless/test/run_regression_tests.py,0,119,"Regression tests are executed via run_regression_for_each_instance, which calls run_tests with the regression_tests parameter, num_workers, timeout, and dataset. This is the entry point that actually triggers running the regression tests for the given instances and patches."
it says it can compress long codes using qwen models. find me the code,ase2025/LongCodeZip-main,ase2025/2510.00446v1.pdf,ase2025/LongCodeZip-main/demo.py,ase2025/LongCodeZip-main/demo.py,0,48,This demo script initializes LongCodeZip with the Qwen/Qwen2.5-Coder-7B-Instruct model and calls compress_code_file to perform both coarse-grained and two-stage (coarse + fine) code compression. It’s the clearest runnable example showing how the project compresses long code using Qwen models.
the metric mentions perplexity where does it calculate?,ase2025/LongCodeZip-main,ase2025/2510.00446v1.pdf,ase2025/LongCodeZip-main/experiments/repo-qa/code_compressor.py,ase2025/LongCodeZip-main/experiments/repo-qa/code_compressor.py,120,239,"Perplexity is computed in get_ppl: the code forwards input through the model, computes per-token cross-entropy loss, averages it (mean_loss), and then sets ppl = torch.exp(mean_loss). This is the explicit calculation of the perplexity metric."
so it divides big file to small chunks mentioned in the paper? can you find it?,ase2025/LongCodeZip-main,ase2025/2510.00446v1.pdf,ase2025/LongCodeZip-main/longcodezip/__init__.py,ase2025/LongCodeZip-main/longcodezip/__init__.py,960,1079,"This section performs the entropy-based chunking that divides larger code blocks into smaller adaptive chunks. The call to self.entropy_chunking.chunk_text_adaptive(...) creates 'chunks' which are then treated as lines (chunk_lines) for fine-grained processing. The comment explicitly notes using entropy chunking instead of simple line splitting, matching the paper’s description of splitting big files into smaller chunks."
it also retrieves the function using rag based method? can you find it?,ase2025/LongCodeZip-main,ase2025/2510.00446v1.pdf,ase2025/LongCodeZip-main/experiments/long-code-completion/main.py,ase2025/LongCodeZip-main/experiments/long-code-completion/main.py,0,119,"This region defines function_rag_retrieve, a function-level RAG method. It splits background code into function/class chunks, computes embeddings for the query and chunks, ranks by cosine similarity, and returns the top-k relevant functions. This directly answers where the code retrieves functions using a RAG-based approach."
find me the evaluation functions?,ase2025/LongCodeZip-main,ase2025/2510.00446v1.pdf,ase2025/LongCodeZip-main/experiments/module-summarization/main.py,ase2025/LongCodeZip-main/experiments/module-summarization/main.py,600,719,"This region defines the core evaluation functions: async_get_metric, get_metric, and evaluate_batch. They compute the evaluation score by prompting a scorer (LLM/GPT) to choose between gold and predicted documentation, convert option log-probabilities into a metric, and batch-evaluate samples. These are explicit, self-contained evaluation routines."
how does it generate comments for a given code segment?,fse2025/CodeBridge-main,fse2025/2504.07740v1.pdf,fse2025/CodeBridge-main/data/cross-domain/rust/rust_1000.txt,fse2025/CodeBridge-main/data/cross-domain/rust/rust_1000.txt,840,959,"The function take_all_comments within this region shows how comments associated with a code segment are produced by traversing the syntax tree, collecting comment tokens, and handling adjacent whitespace. It demonstrates the mechanism to gather (i.e., generate/assemble) comment elements for a given node, which aligns with the question about generating comments for a code segment."
where does it calculate all the metrics for this experiement?,fse2025/CodeBridge-main,fse2025/2504.07740v1.pdf,fse2025/CodeBridge-main/eval.py,fse2025/CodeBridge-main/eval.py,240,241,"Metrics are computed inside the evaluate() function in eval.py. These lines show the call that triggers metric calculation by passing the prepared similarity score matrices (query2code, query2comment, code2code). Inspect the evaluate() definition earlier in eval.py for the exact metric computations (e.g., recall@k/MRR)."
it uses model to generate code using dataset? where?,fse2025/CodeBridge-main,fse2025/2504.07740v1.pdf,fse2025/CodeBridge-main/README.md,fse2025/CodeBridge-main/README.md,21,23,The README explicitly states where model-based code generation happens: it refers to using DeepSeek-Coder-1.3b-Instruct and points to the scripts generate_code.py and generate_comment.py for generating code and comments from the dataset. This directly answers where the repository uses a model to generate code.
it evalutes given the level and code? find me the relevant code sections,fse2025/CodeBridge-main,fse2025/2504.07740v1.pdf,fse2025/CodeBridge-main/metric.py,fse2025/CodeBridge-main/metric.py,0,44,"This section implements the evaluation metrics used at different levels (k): MRR@k and Recall@k. Functions cal_mrr_k and cal_recall_k compute per-k scores, while cal_mrr and cal_recall aggregate results across multiple k levels (1,5,10,100,500,1000). If your question is about how the system evaluates retrieval quality given a level (k) and predicted code results, this is the core logic."
how does it build features given the text?,fse2025/CodeBridge-main,fse2025/2504.07740v1.pdf,fse2025/CodeBridge-main/text_dataset.py,fse2025/CodeBridge-main/text_dataset.py,120,211,"This section contains the text->feature pipeline. textlize() joins code/docstring tokens into strings; tokenize() uses the tokenizer to create padded/truncated tensors (input_ids, attention_mask, token_type_ids) for code (max_length=256) and NL (max_length=128); and convert_examples_to_features_unixcoder() shows the Unixcoder-specific feature building with special tokens ([CLS], ""<encoder-only>"", [SEP]) and manual padding, returning InputFeatures. These functions directly answer how features are constructed from text."
where does it process the patches?,fse2025/Agentless-main,fse2025/2407.01489v2.pdf,fse2025/Agentless-main/get_repo_structure/get_patch_info.py,fse2025/Agentless-main/get_repo_structure/get_patch_info.py,0,72,"The parse_patch function is where patch strings are processed. It reads a git patch line-by-line, recognizes file boundaries (diff --git, +++ b/), parses hunk headers (@@ ... @@), and interprets additions and deletions (+/-). It builds a structured representation with files, hunks, change types, content, and line numbers—i.e., it processes raw patch text into usable structured data."
it creates the github repo like structure in the code to further processing?,fse2025/Agentless-main,fse2025/2407.01489v2.pdf,fse2025/Agentless-main/get_repo_structure/get_repo_structure.py,fse2025/Agentless-main/get_repo_structure/get_repo_structure.py,120,193,"The create_structure(directory_path) function walks the repository directory and builds a nested dictionary that mirrors the GitHub repo layout. It parses .py files to extract classes, functions, and file text, and organizes everything by folders and files, producing the repo-like structure used for subsequent processing."
in the paper they mentioned about the costs ? where do they calculate the cost,fse2025/Agentless-main,fse2025/2407.01489v2.pdf,fse2025/Agentless-main/dev/util/cost.py,fse2025/Agentless-main/dev/util/cost.py,0,77,"This script computes the experiment costs from logged token usage. It loads JSONL outputs, flattens trajectories, sums prompt_tokens and completion_tokens from each record, and calculates cost as: sum_prompt*5/1e6 + sum_completion*15/1e6. It also reports total/average tokens and costs. An embedding_cost function computes embedding cost at 0.02 per 1M tokens. This is the code used to derive the costs reported in the paper."
where do they plot the results?,fse2025/Agentless-main,fse2025/2407.01489v2.pdf,fse2025/Agentless-main/classification/graph_classification.py,fse2025/Agentless-main/classification/graph_classification.py,120,199,"Results are plotted in graph_benchmark_classification using matplotlib. This section creates a pie chart for solution classifications and a stacked bar chart for locations (ax.pie and ax.bar), then saves them via plt.savefig(""benchmark_pie_patch.pdf"") and plt.savefig(""benchmark_bar_location.pdf""). The function is invoked under the __main__ guard here."
where do they work with the metadata?,fse2025/Agentless-main,fse2025/2407.01489v2.pdf,fse2025/Agentless-main/agentless/fl/Index.py,fse2025/Agentless-main/agentless/fl/Index.py,0,119,"This block is where metadata is constructed and actively handled. construct_file_meta_data builds the metadata dict, check_meta_data evaluates its token length, and build_file_documents_simple attaches metadata to LlamaIndex Documents while configuring excluded_embed_metadata_keys and excluded_llm_metadata_keys based on the metadata size. It also begins the complex document builder setup. This is the core place they work with metadata."
